"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Searchresult","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Tagflame","Secondary 1","Secondary 2","Phonenumber","Startorder","Startorder_link","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=120&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/R6fCmtNe53Hz1LPwCGTPgw/90s.jpg","Don The Beachcomber","https://www.yelp.com/biz/don-the-beachcomber-huntington-beach-2","126.","Don The Beachcomber","https://www.yelp.com/biz/don-the-beachcomber-huntington-beach-2","641 reviews","$$","Hawaiian, Lounges","Hawaiian; Lounges","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=lounges","","16278 Pacific Coast Hwy","Huntington Beach, CA 92649","(562) 592-1321","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=120&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/TPeS_sZ7gbp2xYLCeZzYZQ/90s.jpg","Himalayan Grill","https://www.yelp.com/biz/himalayan-grill-huntington-beach-2","127.","Himalayan Grill","https://www.yelp.com/biz/himalayan-grill-huntington-beach-2","313 reviews","$$","Indian, Himalayan/Nepalese, Vegetarian","Indian; Himalayan/Nepalese; Vegetarian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=indpak; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=himalayan; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vegetarian","","16400 Pacific Coast Hwy","Huntington Beach, CA 92649","(562) 592-9080","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=120&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/wxH2tba_vtoRGaix7wnc0g/90s.jpg","Harry's Grill","https://www.yelp.com/biz/harrys-grill-huntington-beach","128.","Harry’s Grill","https://www.yelp.com/biz/harrys-grill-huntington-beach","141 reviews","$","American (Traditional), Breakfast & Brunch, Fast Food","American (Traditional); Breakfast & Brunch; Fast Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=tradamerican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hotdogs","","16685 Pacific Coast Hwy","Sunset Beach, CA 90742","(562) 592-9500","","","https://s3-media2.fl.yelpcdn.com/photo/tPeITQEOS6V1pFxkMo4uOw/30s.jpg","Susy S.","https://www.yelp.com/user_details?userid=THz8op14EE9GzbpHR4uJjQ","Very low key Friday brunch place with a great view of Sunset Beach and the PCH! The prices were great, and portions were generous. Food came out quick and was hot and yummy!…","read more","https://www.yelp.com/biz/harrys-grill-huntington-beach?hrid=Z5cZfghWyLh_5mpBKJ1xdg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=120&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/lR_itonV5ZSBIjKjfNLkFA/90s.jpg","Saffron Grill","https://www.yelp.com/biz/saffron-grill-huntington-beach-2","129.","Saffron Grill","https://www.yelp.com/biz/saffron-grill-huntington-beach-2","433 reviews","$$","Middle Eastern, Persian/Iranian, Mediterranean","Middle Eastern; Persian/Iranian; Mediterranean","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mideastern; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=persian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mediterranean","","17441 Beach Blvd","Huntington Beach, CA 92647","(714) 843-0655","","","https://s3-media2.fl.yelpcdn.com/photo/ey-_qlcmKG2AOD_hKAmhQw/30s.jpg","Sanny V.","https://www.yelp.com/user_details?userid=uXVtwwl2maLClrnUXqo5Rw","Just tried this spot last night with my boyfriend. It was a last minute decision that made while driving down Beach Blvd. I am so glad we decided to try it!  Service was great. The…","read more","https://www.yelp.com/biz/saffron-grill-huntington-beach-2?hrid=Gt-Gw7cnJ5rpjSjr588LgQ"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=120&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/v3CrmxyIApHxCIHIlMPtPA/90s.jpg","Pie-Not","https://www.yelp.com/biz/pie-not-huntington-beach","130.","Pie-Not","https://www.yelp.com/biz/pie-not-huntington-beach","46 reviews","$","Bakeries, Coffee & Tea, Australian","Bakeries; Coffee & Tea; Australian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bakeries; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=australian","","21010 Pacific Coast Hwy, Lot 579","Huntington Beach, CA 92648","(949) 650-7437","","","https://s3-media3.fl.yelpcdn.com/photo/JJULK1GojNOFTSqp9hN6fQ/30s.jpg","Ha T.","https://www.yelp.com/user_details?userid=Pi6sgUO6jYp7kkSdcrj9jQ","The drover and drunkin cow are my favorite.   Wifey took me here for lunch and i enjoyed it.   If is hearty and trendy. I told my friends about it.    It is filling. My only…","read more","https://www.yelp.com/biz/pie-not-huntington-beach?hrid=JpKjhQgGQ1RWLSOUBCEj_g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/9oA2T4jYZCX8GR3yu5EaFA/90s.jpg","Baci Restaurant","https://www.yelp.com/biz/baci-restaurant-huntington-beach","131.","Baci Restaurant","https://www.yelp.com/biz/baci-restaurant-huntington-beach","241 reviews","$$","Italian","Italian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian","","18748 Beach Blvd","Huntington Beach, CA 92648","(714) 965-1194","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/hjdo1RZWB5ikOLila7ou0w/90s.jpg","Pho B","https://www.yelp.com/biz/pho-b-huntington-beach","132.","Pho B","https://www.yelp.com/biz/pho-b-huntington-beach","39 reviews","$","Asian Fusion, Vietnamese","Asian Fusion; Vietnamese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vietnamese","","9048 Adams Ave","Huntington Beach, CA 92646","(714) 965-1695","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/ThICKwpky-uipDASdu7nUw/90s.jpg","VegiLicious","https://www.yelp.com/biz/vegilicious-huntington-beach-2","133.","VegiLicious","https://www.yelp.com/biz/vegilicious-huntington-beach-2","237 reviews","$$","Vegan, Vegetarian, Japanese","Vegan; Vegetarian; Japanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vegan; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=vegetarian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese","","16821 Algonquin St","Huntington Beach, CA 92649","(714) 377-3928","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/_6DtCI4HWuzUfV--UKGjsA/90s.jpg","Green Street Café","https://www.yelp.com/biz/green-street-caf%C3%A9-huntington-beach-2","134.","Green Street Café","https://www.yelp.com/biz/green-street-caf%C3%A9-huntington-beach-2","389 reviews","$$","Cafes, Breakfast & Brunch, Comfort Food","Cafes; Breakfast & Brunch; Comfort Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=comfortfood","","4911 Warner Ave","Huntington Beach, CA 92649","(714) 846-4949","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/FgH8f7wXpth_LU_y46-Ivg/90s.jpg","Slow Fish","https://www.yelp.com/biz/slow-fish-huntington-beach-2","135.","Slow Fish","https://www.yelp.com/biz/slow-fish-huntington-beach-2","464 reviews","$$","Sushi Bars, Japanese","Sushi Bars; Japanese","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sushi; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=japanese","","16051 Bolsa Chica St","Huntington Beach, CA 92649","(714) 846-6951","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/1ruQ7lhZBXiHJnqSW2UvWw/90s.jpg","Issara Thai Cuisine","https://www.yelp.com/biz/issara-thai-cuisine-huntington-beach","136.","Issara Thai Cuisine","https://www.yelp.com/biz/issara-thai-cuisine-huntington-beach","288 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","7251 Warner Ave","Huntington Beach, CA 92647","(714) 847-7777","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/Z7iuUn-M04w8p-pAB8ryvQ/90s.jpg","Esther's Place","https://www.yelp.com/biz/esthers-place-huntington-beach","137.","Esther’s Place","https://www.yelp.com/biz/esthers-place-huntington-beach","207 reviews","$","Sandwiches, Health Markets, Fast Food","Sandwiches; Health Markets; Fast Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=healthmarkets; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=hotdogs","","6789 Warner Ave","Huntington Beach, CA 92647","(714) 841-4266","","","https://s3-media4.fl.yelpcdn.com/photo/4GXHtH2II26_uDp6r5HMaw/30s.jpg","Rene R.","https://www.yelp.com/user_details?userid=ZgTWnH9P8szznvl9jguQAw","Folks, if you haven't discovered this place you are definitely missing out.  Esther's special is so good and so healthy.    I have to tell you though I think she is an Alien no not…","read more","https://www.yelp.com/biz/esthers-place-huntington-beach?hrid=tFPpj9fG2desQIRPGf1F-Q"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/UIoBUEj5z1PHllY-PWZHoA/90s.jpg","Coach's Grille Fresh Mediterranean","https://www.yelp.com/biz/coachs-grille-fresh-mediterranean-huntington-beach","138.","Coach’s Grille Fresh Mediterranean","https://www.yelp.com/biz/coachs-grille-fresh-mediterranean-huntington-beach","129 reviews","$$","Mediterranean, Imported Food","Mediterranean; Imported Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mediterranean; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=importedfood","","21006 Beach Blvd","Huntington Beach, CA 92648","(714) 960-3400","","","https://s3-media3.fl.yelpcdn.com/photo/9Q_SenZD5z39tL3xsgaJEg/30s.jpg","Martin H.","https://www.yelp.com/user_details?userid=0RYgy0EQ61_vmY_FfVrvug","I'm one of the biggest Mediterranean food fans out there and I always make a point whenever I'm traveling to find somewhere that makes a good Gyro / Doner Wrap / Sandwich / kebab.…","read more","https://www.yelp.com/biz/coachs-grille-fresh-mediterranean-huntington-beach?hrid=hGI93aKJ223SXW6IbnXvBw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media3.fl.yelpcdn.com/bphoto/4lCxK6vV0d00EGQaeLwhCA/90s.jpg","Bangkok Avenue","https://www.yelp.com/biz/bangkok-avenue-huntington-beach","139.","Bangkok Avenue","https://www.yelp.com/biz/bangkok-avenue-huntington-beach","388 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","17221 Beach Blvd","Huntington Beach, CA 92647","(714) 841-9567","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=130&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/2LCYrb0NoT_s3F4xYEuPkw/90s.jpg","Monkey House Cafe","https://www.yelp.com/biz/monkey-house-cafe-huntington-beach","140.","Monkey House Cafe","https://www.yelp.com/biz/monkey-house-cafe-huntington-beach","272 reviews","$","Coffee & Tea, Sandwiches, Cafes","Coffee & Tea; Sandwiches; Cafes","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes","","18862 Beach Blvd","Huntington Beach, CA 92648","(714) 965-1135","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/5WJNN4cOJhfQ1qrYayubaA/90s.jpg","Achiote Grill","https://www.yelp.com/biz/achiote-grill-huntington-beach","141.","Achiote Grill","https://www.yelp.com/biz/achiote-grill-huntington-beach","302 reviews","$","Mexican, Seafood, Breakfast & Brunch","Mexican; Seafood; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch","","16691 Gothard St","Huntington Beach, CA 92647","(714) 842-8919","","","https://s3-media1.fl.yelpcdn.com/photo/trjVH3RxVrNW7dMqQjGHzA/30s.jpg","Greg S.","https://www.yelp.com/user_details?userid=O8gexLcB1qP5cArqBk1CcA","Positively some of the most fresh and flavorful tasting fish tacos and shrimp burrito I've ever had. The shrimp burrito is packed with so much flavor and is the perfect size to not…","read more","https://www.yelp.com/biz/achiote-grill-huntington-beach?hrid=Krp8XGKke_CTLtAS22KVBA"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/xI0jTRSzkfLOSrUwCkV0cw/90s.jpg","Sweet Elle Café","https://www.yelp.com/biz/sweet-elle-caf%C3%A9-huntington-beach-2","142.","Sweet Elle Café","https://www.yelp.com/biz/sweet-elle-caf%C3%A9-huntington-beach-2","662 reviews","$","Coffee & Tea, Cafes","Coffee & Tea; Cafes","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=cafes","","7251 Warner Ave","Huntington Beach, CA 92647","(714) 841-1270","","","https://s3-media4.fl.yelpcdn.com/photo/dy41gA5jBP66TiDo-7eqMg/30s.jpg","Craig W.","https://www.yelp.com/user_details?userid=bURBDO2lgSrxnth2P7v3Gw","Super cute, comfortable coffeehouse with very well made coffee drinks and an extensive food menu. I didn't order any food but it all looked delicious.  The coffee prices are…","read more","https://www.yelp.com/biz/sweet-elle-caf%C3%A9-huntington-beach-2?hrid=KupIuhY9NE1GUWmfMg6m7g"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/DnkFkQQ89I6VF3Jt0uhV6w/90s.jpg","Buon Gusto","https://www.yelp.com/biz/buon-gusto-huntington-beach-3","143.","Buon Gusto","https://www.yelp.com/biz/buon-gusto-huntington-beach-3","525 reviews","$$","Italian, Specialty Food","Italian; Specialty Food","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=gourmet","","4911 Warner Ave","Huntington Beach, CA 92649","(714) 846-2600","","","https://s3-media3.fl.yelpcdn.com/photo/Rzp7qNW_y1ZlVLT-uaLRZw/30s.jpg","Cee Cee R.","https://www.yelp.com/user_details?userid=NPkyy7BcVC_jsWItBhcy8g","Best Italian food around, but I wish they would re-open soon.    Can't wait to see the newly remodeled place.  I hope they have lots of big booths!  Linguini and claims is my…","read more","https://www.yelp.com/biz/buon-gusto-huntington-beach-3?hrid=olj-74CfCXHeQDAR0JBwtg"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/wvrntgum6Ebjj57HhJsVXg/90s.jpg","MoMa Coffee & Cafe","https://www.yelp.com/biz/moma-coffee-and-cafe-huntington-beach-7","144.","MoMa Coffee & Cafe","https://www.yelp.com/biz/moma-coffee-and-cafe-huntington-beach-7","72 reviews","$","Coffee & Tea, Breakfast & Brunch, Bakeries","Coffee & Tea; Breakfast & Brunch; Bakeries","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=bakeries","","10178 Adams Ave","Huntington Beach, CA 92646","(714) 378-0006","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/H5fj_JJemKHBo2n7K4hFTQ/90s.jpg","Curry & Kabab Bistro","https://www.yelp.com/biz/curry-and-kabab-bistro-huntington-beach","145.","Curry & Kabab Bistro","https://www.yelp.com/biz/curry-and-kabab-bistro-huntington-beach","325 reviews","$$","Indian","Indian","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=indpak","","7114 Edinger Ave","Huntington Beach, CA 92647","(714) 841-1800","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media2.fl.yelpcdn.com/bphoto/Se1VJuRQk_8My_94YhEz-w/90s.jpg","Thai Wave Restaurant","https://www.yelp.com/biz/thai-wave-restaurant-huntington-beach","146.","Thai Wave Restaurant","https://www.yelp.com/biz/thai-wave-restaurant-huntington-beach","204 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","522 Main St","Huntington Beach, CA 92648","(714) 960-0219","","","","","","","",""
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media1.fl.yelpcdn.com/bphoto/36Ef68hoRfsGUUSu8c65zw/90s.jpg","Super Mex","https://www.yelp.com/biz/super-mex-huntington-beach-5","147.","Super Mex","https://www.yelp.com/biz/super-mex-huntington-beach-5","169 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=mexican","","17210 Pacific Coast Hwy","Huntington Beach, CA 92648","(562) 592-4849","","","https://s3-media3.fl.yelpcdn.com/photo/B_hlKOgVGQJ5ap2b_m2J_A/30s.jpg","Brock L.","https://www.yelp.com/user_details?userid=wtc9mqsaVtSoGtcr95icOg","I loved the dishes we ordered and was amazed by the service. It is very loud inside, so you may want to consider sitting outside- we are in California. Definitely recommended for…","read more","https://www.yelp.com/biz/super-mex-huntington-beach-5?hrid=jkOY1BAWtq-1oQTgrG0KQw"
"https://www.yelp.com/search?find_loc=Huntington+Beach,+CA&start=140&cflt=restaurants","https://s3-media4.fl.yelpcdn.com/bphoto/Mfyb2ywpRSupCbHc6lkQdw/90s.jpg","Silk Thai Cuisine","https://www.yelp.com/biz/silk-thai-cuisine-huntington-beach","148.","Silk Thai Cuisine","https://www.yelp.com/biz/silk-thai-cuisine-huntington-beach","448 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Huntington+Beach%2C+CA&cflt=thai","","19690 Beach Blvd","Huntington Beach, CA 92648","(714) 964-1151","","","","","","","",""
