"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary 1","Servicearea","Phonenumber","","Smalllow","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media4.fl.yelpcdn.com/bphoto/qCsVqeUva8b_KFlvsvjaaw/90s.jpg","Com Tam Tran Quy Cap","https://www.yelp.com/biz/com-tam-tran-quy-cap-fountain-valley","180.","Com Tam Tran Quy Cap","https://www.yelp.com/biz/com-tam-tran-quy-cap-fountain-valley","288 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","16175 Harbor Blvd","","(714) 418-1333","","","https://s3-media1.fl.yelpcdn.com/photo/-T7cQvk5kUD3DXjZcsyevw/30s.jpg","Brian D.","https://www.yelp.com/user_details?userid=oi1H7s9JDTJukKO7DQ1mPQ","Nothing fancy here, just a cheap, decent broken rice joint in Fountain Valley.   They're known for the Broken Rice, but they have other dishes too (which I've never tried). The…","read more","https://www.yelp.com/biz/com-tam-tran-quy-cap-fountain-valley?hrid=ohScQ_AG9XipW_RECLUu8g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media1.fl.yelpcdn.com/bphoto/7u65AIOJe5mPK_wm3MBU3w/90s.jpg","Gyu-Kaku Japanese BBQ","https://www.yelp.com/biz/gyu-kaku-japanese-bbq-huntington-beach","181.","Gyu-Kaku Japanese BBQ","https://www.yelp.com/biz/gyu-kaku-japanese-bbq-huntington-beach","1524 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Barbeque","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bbq","","","7862 Warner Ave","","(714) 842-8333","","","https://s3-media3.fl.yelpcdn.com/photo/6k1a73xfLFsJmurlSlOAlw/30s.jpg","Jennifer T.","https://www.yelp.com/user_details?userid=bD1GT_IhnRrKF5e26QaQLA","Made reservation around 7pm on a Friday because I knew it'll be busy and so glad I did. Got a texted 10 minutes before our reservation time and the host seated us right away. Second…","read more","https://www.yelp.com/biz/gyu-kaku-japanese-bbq-huntington-beach?hrid=uJJwDzeOAoR5lEDSJOIq0g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media4.fl.yelpcdn.com/bphoto/fT2hzFwPRlclB5eNI8c3IQ/90s.jpg","Moscow Deli","https://www.yelp.com/biz/moscow-deli-costa-mesa","182.","Moscow Deli","https://www.yelp.com/biz/moscow-deli-costa-mesa","210 reviews","$","Delis","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=delis","Convenience Stores","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=convenience","Russian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=russian","3015 Harbor Blvd","","(714) 546-3354","","","https://s3-media1.fl.yelpcdn.com/photo/AVDWXZwJG_wc-lCVeOLhpg/30s.jpg","Jason J.","https://www.yelp.com/user_details?userid=mxc3rIhwESw_cpdrItE1AA","There are places that ""have it all"", and there are places that are REAL. I will take the latter any day of the week. Moscow Deli is that place. They have a fantastic selection of…","read more","https://www.yelp.com/biz/moscow-deli-costa-mesa?hrid=qYjOLktBJLr9xbTRqnWA1A"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media1.fl.yelpcdn.com/bphoto/Yn4Dd7fGtinqVndbF1nXOg/90s.jpg","Sagami-Tei","https://www.yelp.com/biz/sagami-tei-westminster","183.","Sagami-Tei","https://www.yelp.com/biz/sagami-tei-westminster","426 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","Buffets","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=buffets","16511 Magnolia St","","(714) 842-7677","","","https://s3-media2.fl.yelpcdn.com/photo/OHYjSjzSCpb6PGaYKF_igg/30s.jpg","Lynn N.","https://www.yelp.com/user_details?userid=JxZEtoUx_OkP1DobdTW27Q","Fast service and affordable for lunch. Ayce can be pricy especially for dinner.   I like their sushi. Big cuts of fish on small amount of rice. The fish here is fresh. I had the…","read more","https://www.yelp.com/biz/sagami-tei-westminster?hrid=SGJ1_1us-b5K732Pgu5UIQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media2.fl.yelpcdn.com/bphoto/QWnr6iqrvioTeZBZpuOavg/90s.jpg","Wienerschnitzel","https://www.yelp.com/biz/wienerschnitzel-huntington-beach-4","184.","Wienerschnitzel","https://www.yelp.com/biz/wienerschnitzel-huntington-beach-4","15 reviews","$","Hot Dogs","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdog","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","19101 Brookhurst","","(714) 962-9431","","","https://s3-media4.fl.yelpcdn.com/photo/78mu2PsKK-cls0sF9X-zDA/30s.jpg","Jaz C.","https://www.yelp.com/user_details?userid=HEacUcMDywzmyuEWnNJ2-Q","I don't eat hot dogs ,but love coming here a few times a year to try their cool shakes and root beer floats with my dad!  A clean and cute location,cozy,& nice place to buy really…","read more","https://www.yelp.com/biz/wienerschnitzel-huntington-beach-4?hrid=P6D7RSMH0Ay4kwKp0A9miA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media2.fl.yelpcdn.com/bphoto/pDJI3k1LMjemUOd8ovaxCQ/90s.jpg","Flame Broiler","https://www.yelp.com/biz/flame-broiler-fountain-valley","185.","Flame Broiler","https://www.yelp.com/biz/flame-broiler-fountain-valley","64 reviews","$","American (Traditional)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tradamerican","","","","","18060 Newhope St","","(714) 444-4008","","","https://s3-media4.fl.yelpcdn.com/photo/epING8QWAHVLOuckKomsZA/30s.jpg","Lee H.","https://www.yelp.com/user_details?userid=YErIo6QUyN8U3K0QKwF7nQ","I come here almost every other day for lunch for the last couple of months. It's close by in an industrial plaza with meh-meh parking (-1) during lunch.  I get the works bowl, no…","read more","https://www.yelp.com/biz/flame-broiler-fountain-valley?hrid=YAb-mGllkxAlq5aOL_V_iA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media2.fl.yelpcdn.com/bphoto/ZN3kCwrTkm5Z62IBWBPXwA/90s.jpg","Bo De At Phuoc Loc Tho","https://www.yelp.com/biz/bo-de-at-phuoc-loc-tho-westminster","186.","Bo De At Phuoc Loc Tho","https://www.yelp.com/biz/bo-de-at-phuoc-loc-tho-westminster","163 reviews","$","Vegetarian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vegetarian","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","15131 Moran St","","(714) 891-5809","","","https://s3-media3.fl.yelpcdn.com/photo/Vu6rQce7APctYumY2MF1bA/30s.jpg","Trinity P.","https://www.yelp.com/user_details?userid=yS72tggIdCm_xhomFL88Cw","Shout out to the White man who took care of my mom and I countless times when we were there. I love you for ensuring us a positive visit by asking how we are, treating us like we're…","read more","https://www.yelp.com/biz/bo-de-at-phuoc-loc-tho-westminster?hrid=zRf8maWvqwYRDzgbiiBTJA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media1.fl.yelpcdn.com/bphoto/pF_PbDtn25e8_ptq812wzw/90s.jpg","Binh Dan Restaurant","https://www.yelp.com/biz/binh-dan-restaurant-westminster","187.","Binh Dan Restaurant","https://www.yelp.com/biz/binh-dan-restaurant-westminster","50 reviews","$$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","10040 McFadden Ave","","(714) 839-7050","","","https://s3-media2.fl.yelpcdn.com/photo/2TP60wh5b5L3RFqyBW7nNw/30s.jpg","Tracy T.","https://www.yelp.com/user_details?userid=T7UKtO5lLUXBcZuP5epN7A","I'm always craving tiet canh when I come home to visit. This place opens early and closes late enough for dinner. Very nice owners as well.  I've been here a few times and never…","read more","https://www.yelp.com/biz/binh-dan-restaurant-westminster?hrid=OdwjVVMWYUTbq4F64gsxjw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media3.fl.yelpcdn.com/bphoto/io8xYiweMZZDnHbu2VWmqQ/90s.jpg","Gesshin Restaurant","https://www.yelp.com/biz/gesshin-restaurant-westminster","188.","Gesshin Restaurant","https://www.yelp.com/biz/gesshin-restaurant-westminster","281 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","","","","","16492 Beach Blvd","","(714) 842-5581","","","https://s3-media2.fl.yelpcdn.com/photo/CnhBhH3epbiGtvR1ZeDVWA/30s.jpg","Douglas C.","https://www.yelp.com/user_details?userid=v5kiBZmlyYZ82t3Br10lAw","Was in Huntington for a work day trip and craving sushi. Went to my go to...yelp...and this had good reviews but was in a shopping center....so I was a bit worried. But I should not…","read more","https://www.yelp.com/biz/gesshin-restaurant-westminster?hrid=QIro1r_7UAD03pefZPvM0A"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media1.fl.yelpcdn.com/bphoto/vDRTqmo0fpXVDDPCEWttMw/90s.jpg","Thanh Mai Vietnamese Cuisine","https://www.yelp.com/biz/thanh-mai-vietnamese-cuisine-westminster","189.","Thanh Mai Vietnamese Cuisine","https://www.yelp.com/biz/thanh-mai-vietnamese-cuisine-westminster","123 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","9142 Bolsa Ave","","(714) 893-2288","","","https://s3-media1.fl.yelpcdn.com/photo/lybw1WG2Dip3R7UtZOBV5w/30s.jpg","Truong T.","https://www.yelp.com/user_details?userid=lfX4Ay6lYeWQ2kSdAxJaDg","I don't usually go out to eat traditional Vietnamese dishes or meals much in general since I can always come to moms for that but sometimes I get lazy and here we are, right here at…","read more","https://www.yelp.com/biz/thanh-mai-vietnamese-cuisine-westminster?hrid=ssOz8T1uW-NvzicQVTsLhg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=180","https://s3-media1.fl.yelpcdn.com/bphoto/q96oyeM7r88NOj8N49V6ZA/90s.jpg","Genghis Khan Mongolian BBQ","https://www.yelp.com/biz/genghis-khan-mongolian-bbq-fountain-valley","190.","Genghis Khan Mongolian BBQ","https://www.yelp.com/biz/genghis-khan-mongolian-bbq-fountain-valley","213 reviews","$$","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","Barbeque","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bbq","Mongolian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mongolian","18900 Brookhurst St","","(714) 968-4027","","","https://s3-media1.fl.yelpcdn.com/photo/rRU3ASDuUoAlV9X_C2_M0A/30s.jpg","Mike L.","https://www.yelp.com/user_details?userid=lp9JnqCv45yMORbHC3IOOg","For Mongolian it isnt half bad. Alot of variety in terms of the types of meat you can cook up. Even had lamb. I was quite impressed. The only negative was that I prefer my food…","read more","https://www.yelp.com/biz/genghis-khan-mongolian-bbq-fountain-valley?hrid=3_OPsHaG0_3Xr4m1wErIwg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media1.fl.yelpcdn.com/bphoto/sJq4x13mUSbq_m_ALnjpAA/90s.jpg","Wahoo's Fish Tacos","https://www.yelp.com/biz/wahoos-fish-tacos-huntington-beach-2","191.","Wahoo’s Fish Tacos","https://www.yelp.com/biz/wahoos-fish-tacos-huntington-beach-2","176 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","Comfort Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=comfortfood","7891 Warner Ave","","(714) 847-0555","","","https://s3-media3.fl.yelpcdn.com/photo/36oP_AZA5J3w4JufjSYPHA/30s.jpg","Michelle L.","https://www.yelp.com/user_details?userid=f8UbabNdeMATmNXfLA8NnA","Absolutely love wahoos. The mr lees sauce is a must if you like sweet and spicy. The steak tacos are delicious with the white rice and black beans. Their guacamole is on point also.…","read more","https://www.yelp.com/biz/wahoos-fish-tacos-huntington-beach-2?hrid=ztWR8yagKwhNwjjCJylwiw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media4.fl.yelpcdn.com/bphoto/6JKgkhrFiQNEZ1Kr33Ftvw/90s.jpg","Pho 86 Restaurant","https://www.yelp.com/biz/pho-86-restaurant-garden-grove","192.","Pho 86 Restaurant","https://www.yelp.com/biz/pho-86-restaurant-garden-grove","92 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Noodles","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=noodles","","","10528 McFadden Ave","","(714) 531-0512","","","https://s3-media3.fl.yelpcdn.com/photo/QBeALuh9BNCrPfLsqrVapQ/30s.jpg","Jenny N.","https://www.yelp.com/user_details?userid=sGZVDdB5qz1xfPZIdks3aA","Placed on order on the phone while I was on my way towards the restaurant. Probably took me about five minutes to get there. As I walked in I saw my order being placed by the…","read more","https://www.yelp.com/biz/pho-86-restaurant-garden-grove?hrid=Io0SGWZJT7XzV6x5r2vrkA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media2.fl.yelpcdn.com/bphoto/I-yTvFLusGAMILSyLfFvMA/90s.jpg","Cafe949","https://www.yelp.com/biz/cafe949-fountain-valley","193.","Cafe949","https://www.yelp.com/biz/cafe949-fountain-valley","7 reviews","","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","Cafes","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=cafes","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","11101 Condor Ave","","(888) 688-3277","","","https://s3-media4.fl.yelpcdn.com/photo/nN9RgcOtFQdubwC5gbKMdw/30s.jpg","Lisa E.","https://www.yelp.com/user_details?userid=AT-fssvSB_vdpF_huA1PNg","Tried the fried golden fish ball at the Cherry Blossom Festival in Huntington Beach and they were delicious!!!","read more","https://www.yelp.com/biz/cafe949-fountain-valley?hrid=At39a9OZHRxS3ky7ocBOXQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media2.fl.yelpcdn.com/bphoto/85S-0pM9KaTiiOtpzBhw9A/90s.jpg","Sabrosada","https://www.yelp.com/biz/sabrosada-fountain-valley-3","194.","Sabrosada","https://www.yelp.com/biz/sabrosada-fountain-valley-3","95 reviews","$","Tacos","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tacos","Tapas/Small Plates","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=tapasmallplates","","","17225 Brookhurst St","","(714) 593-0069","","","https://s3-media2.fl.yelpcdn.com/photo/txoi1hBPOZfyuL_TV1x3iQ/30s.jpg","Samantha Z.","https://www.yelp.com/user_details?userid=FL6itlP7d5CLzHjG1SSx8g","What a true gem! We were starving and everything was closing door dashsh so we blindly clicked on here and i am so happy!   The problem with door dash is the food is like half the…","read more","https://www.yelp.com/biz/sabrosada-fountain-valley-3?hrid=adPo7Zx6VcosKupRasSGdA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media2.fl.yelpcdn.com/bphoto/s1FnTxMiu6aDeptDjxww5A/90s.jpg","Ut No Food & Drink","https://www.yelp.com/biz/ut-no-food-and-drink-santa-ana-2","195.","Ut No Food & Drink","https://www.yelp.com/biz/ut-no-food-and-drink-santa-ana-2","31 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Bubble Tea","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bubbletea","Juice Bars & Smoothies","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=juicebars","5425 W First St","","(714) 368-7989","","","https://s3-media4.fl.yelpcdn.com/photo/oAqYvMSfPYwER3fIZfihLQ/30s.jpg","Yen T.","https://www.yelp.com/user_details?userid=J2KbfpJjRFLKlWn1EcIDyA","Decided to come here for lunch because the Yelp reviews and it was nearby my workplace. It's a small restaurant that had only been opened for a few months. The food and service is…","read more","https://www.yelp.com/biz/ut-no-food-and-drink-santa-ana-2?hrid=28KGVqWNxQ8VTwfEfPYM9g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media4.fl.yelpcdn.com/bphoto/hRN5W2R5DYRTiRjZfyNFNg/90s.jpg","Rance's Chicago Pizza","https://www.yelp.com/biz/rances-chicago-pizza-costa-mesa","196.","Rance’s Chicago Pizza","https://www.yelp.com/biz/rances-chicago-pizza-costa-mesa","877 reviews","$$","Pizza","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=pizza","","","","","1420 Baker St","","(714) 708-2143","","","https://s3-media3.fl.yelpcdn.com/photo/92PzZdrtZENzAj92VGi0Mg/30s.jpg","Deannah D.","https://www.yelp.com/user_details?userid=lNgSYVVW97jAdtrrs4hxZQ","Oh my , the BEST ! I love the crust ! It  is best,  if you call in order,  ahead of time.   This is a must to try , you'll be hooked !","read more","https://www.yelp.com/biz/rances-chicago-pizza-costa-mesa?hrid=JZGhaJz2_r-a8eQLc2VvCA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media1.fl.yelpcdn.com/bphoto/idKt6egkdCbN2H5PqqB6dg/90s.jpg","Hashigo Sushi","https://www.yelp.com/biz/hashigo-sushi-huntington-beach","197.","Hashigo Sushi","https://www.yelp.com/biz/hashigo-sushi-huntington-beach","432 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","","","18685 Main St","","(714) 848-1111","","","https://s3-media4.fl.yelpcdn.com/photo/ka6-qjFRCttvZvVBh6QrBw/30s.jpg","Mary Elaine C.","https://www.yelp.com/user_details?userid=9OM81FYiIsywfM0Ud6yqKg","This place is amazing! Shane is the bomb.I have never had a bad meal. The citrus salmon roll is probably the best roll I have ever eaten. The fish is amazingly fresh.It can get…","read more","https://www.yelp.com/biz/hashigo-sushi-huntington-beach?hrid=qabJYe7dfI6GaCYa7IhFGw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media1.fl.yelpcdn.com/bphoto/Cbcs9XM9kpT_c2LK3oF6Ww/90s.jpg","Empanada's Place","https://www.yelp.com/biz/empanadas-place-costa-mesa","198.","Empanada’s Place","https://www.yelp.com/biz/empanadas-place-costa-mesa","526 reviews","$","Argentine","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=argentine","Empanadas","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=empanadas","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","3011 Harbor Blvd","","(714) 825-0100","","","https://s3-media2.fl.yelpcdn.com/photo/YjjrrgQePtXWKgbj0BDTIQ/30s.jpg","Thomas W.","https://www.yelp.com/user_details?userid=ARwlq6OwMbCGRTyx6AVqjA","The wife and I were just looking for a new spot to try out and she suggested this one she heard about. It's a quaint lil place that just screams family restaurant with recipes handed…","read more","https://www.yelp.com/biz/empanadas-place-costa-mesa?hrid=RKz9XwQHTG9e525rKSiGSg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=190","https://s3-media3.fl.yelpcdn.com/bphoto/WYc_Egu_2MsYjcXPvUao6w/90s.jpg","Mai's Kitchen","https://www.yelp.com/biz/mais-kitchen-westminster-2","199.","Mai’s Kitchen","https://www.yelp.com/biz/mais-kitchen-westminster-2","317 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","9039 Bolsa Ave","","(714) 898-9889","","","https://s3-media2.fl.yelpcdn.com/photo/TTl2hCsKEZ4CSpbLCxNypg/30s.jpg","Leela L.","https://www.yelp.com/user_details?userid=GJv7v3sJ9WN1Pvh_LgtG2w","The restaurant is pretty small, so I would imagine there being a wait during prime time. However, we came for lunch on Saturday and there was only one other party there. The…","read more","https://www.yelp.com/biz/mais-kitchen-westminster-2?hrid=HXvdmk200a1F2ud6IebCog"
