"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=120","https://s3-media1.fl.yelpcdn.com/bphoto/N6TP9S7nkUioVW3iYKQR8g/90s.jpg","Flipmasters Food Truck","https://www.yelp.com/biz/flipmasters-food-truck-irvine-2","129.","Flipmasters Food Truck","https://www.yelp.com/biz/flipmasters-food-truck-irvine-2","35 reviews","$$","Food Trucks, Persian/Iranian, Caterers","Food Trucks; Persian/Iranian; Caterers","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=foodtrucks; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=persian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=catering","Irvine, CA 92617","(714) 747-6776","https://s3-media4.fl.yelpcdn.com/photo/COhyPkchY0TL6HZdwL7BBA/30s.jpg","Nicole G.","https://www.yelp.com/user_details?userid=J9AsG9SLTMjWljsNo7N7Qg","LOVE THIS FOOD TRUCK. ITS MY FAVORITE.   Poutine fries are sooo amazing... Gravy normally isnt my thing but these changed my mind!!! Amazing flavor...it all meshes so well…","read more","https://www.yelp.com/biz/flipmasters-food-truck-irvine-2?hrid=2JiP9ldhfV42doig-ArKbQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=120","https://s3-media2.fl.yelpcdn.com/bphoto/pfKXDorUpPppg62vt1QymQ/90s.jpg","Sharkys Woodfired Mexican Grill","https://www.yelp.com/biz/sharkys-woodfired-mexican-grill-irvine","130.","Sharkys Woodfired Mexican Grill","https://www.yelp.com/biz/sharkys-woodfired-mexican-grill-irvine","160 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mexican","6725 Quail Hill Pkwy
Irvine, CA 92603","(949) 856-1300","https://s3-media2.fl.yelpcdn.com/photo/AccG2uqUNbHLxhV40DI-ig/30s.jpg","Arshad H.","https://www.yelp.com/user_details?userid=7W-p-PJlmrzg0mk3pWKoyQ","I came to Sharky's to get my ""Taco Tuesday"" fix.  They had chicken or tofu tacos for $2.50, while salmon or mahi mahi tacos were $3.50.  These prices are good all day.  The tacos are…","read more","https://www.yelp.com/biz/sharkys-woodfired-mexican-grill-irvine?hrid=T8wVEZzxB7_a9g0BH9UkDQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media2.fl.yelpcdn.com/bphoto/dDlpWI53M4CN8c1RSCPpXg/90s.jpg","Caspian Restaurant","https://www.yelp.com/biz/caspian-restaurant-irvine-2","131.","Caspian Restaurant","https://www.yelp.com/biz/caspian-restaurant-irvine-2","665 reviews","$$","Middle Eastern, Persian/Iranian, Mediterranean","Middle Eastern; Persian/Iranian; Mediterranean","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mideastern; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=persian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=mediterranean","14100 Culver Dr
Irvine, CA 92604","(949) 651-8454","https://s3-media1.fl.yelpcdn.com/photo/AS_uNimosqeACwRLtc1VJA/30s.jpg","Chris L.","https://www.yelp.com/user_details?userid=IJFaHw6yRXzRYQlGw3kA0w","I tried Caspian Restaurant for the first time and had a great dining experience!  After browsing the dinner menu options, we quickly decided that the dinner buffet ($25) was our best…","read more","https://www.yelp.com/biz/caspian-restaurant-irvine-2?hrid=fNXkVKuZeuinbfJ3_dMw3A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media2.fl.yelpcdn.com/bphoto/6AEWxKUJYZNaGq-Uu06ygQ/90s.jpg","Aioli","https://www.yelp.com/biz/aioli-irvine","132.","Aioli","https://www.yelp.com/biz/aioli-irvine","139 reviews","$","American (New), Burgers, Italian","American (New); Burgers; Italian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=italian","2540 Main St
Irvine, CA 92614","(949) 757-1802","https://s3-media1.fl.yelpcdn.com/photo/MgmIJSFG344VhQlopzSYXg/30s.jpg","Raquel L.","https://www.yelp.com/user_details?userid=3hNznmNfUxwVenxM-I2AfA","YUMMMMMMMMMMM!  My company brought in Aioli for catering today and everything was freaking FANTASTIC!  The chicken was tender and perfectly seasoned, the salad was well balanced,…","read more","https://www.yelp.com/biz/aioli-irvine?hrid=QCgdxlp48-Cqc2CGkSK4rg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media1.fl.yelpcdn.com/bphoto/QAasrOG2CohcKApde3fCkw/90s.jpg","Super Irvine","https://www.yelp.com/biz/super-irvine-irvine-2","133.","Super Irvine","https://www.yelp.com/biz/super-irvine-irvine-2","107 reviews","$","Grocery, Cafes","Grocery; Cafes","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=grocery; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cafes","14120 Culver Dr
Irvine, CA 92604","(949) 552-8844","https://s3-media3.fl.yelpcdn.com/photo/d2eqLaA5UbjcC2VY7Bl10w/30s.jpg","Marc M.","https://www.yelp.com/user_details?userid=uOkPIsJi7TthZ-rfIfTIhw","The place could be a little more spacious and better lit but all in all this place offers groceries and other goodies for a very reasonable price. I love their bread and the fact…","read more","https://www.yelp.com/biz/super-irvine-irvine-2?hrid=xuoW6DjP9Q-NqYUTZ4zzgw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/5pRBNHqCgntssDV8l8m8pQ/90s.jpg","Jersey Mike's Subs","https://www.yelp.com/biz/jersey-mikes-subs-irvine-5","134.","Jersey Mike’s Subs","https://www.yelp.com/biz/jersey-mikes-subs-irvine-5","158 reviews","$","Fast Food, Delis, Sandwiches","Fast Food; Delis; Sandwiches","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hotdogs; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=delis; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches","16525-G Von Karman Ave
Irvine, CA 92606","(949) 955-2400","https://s3-media4.fl.yelpcdn.com/photo/3CDtwnKdvTa7XV-EaeY18A/30s.jpg","Will C.","https://www.yelp.com/user_details?userid=Cj9-sL3AU_ay2aSCAJwy0Q","Being from Nu Joisey any time attending an east coast restaurant that has any kind of ""original"" food...  well, let's just say they know that I'll know if it really is.  The guy who…","read more","https://www.yelp.com/biz/jersey-mikes-subs-irvine-5?hrid=qfxfJJUvxjYAmWl3QOgxKg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media4.fl.yelpcdn.com/bphoto/-CeCUJq7HdGUsIMnf-TZKQ/90s.jpg","Sam Woo Restaurant & BBQ Express","https://www.yelp.com/biz/sam-woo-restaurant-and-bbq-express-irvine","135.","Sam Woo Restaurant & BBQ Express","https://www.yelp.com/biz/sam-woo-restaurant-and-bbq-express-irvine","984 reviews","$$","Dim Sum, Barbeque, Cantonese","Dim Sum; Barbeque; Cantonese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=dimsum; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bbq; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=cantonese","15333 Culver Dr
Irvine, CA 92604","(949) 262-0688","https://s3-media2.fl.yelpcdn.com/photo/-E93D29mVRNg1YurF3YawQ/30s.jpg","Marcus D.","https://www.yelp.com/user_details?userid=nu18BDW8sOnUcVIpCS9Ylw","1. Consistently good Chinese food. Has a good variety of hot dishes and dim sum. 2. We recently tried the whole fried fish and it was quite good. 3. It can get very busy. So plan…","read more","https://www.yelp.com/biz/sam-woo-restaurant-and-bbq-express-irvine?hrid=_b_XPD77cKa_zudzgwBDjg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media1.fl.yelpcdn.com/bphoto/3zB-9PGYXaBIqIGAQOJ5iQ/90s.jpg","Slapfish","https://www.yelp.com/biz/slapfish-irvine","136.","Slapfish","https://www.yelp.com/biz/slapfish-irvine","468 reviews","$$","Seafood","Seafood","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood","4249 Campus Dr
Irvine, CA 92612","(949) 748-1174","https://s3-media1.fl.yelpcdn.com/photo/KfVC_gfTRUQYbcKenDCaaw/30s.jpg","Ricky Q.","https://www.yelp.com/user_details?userid=J3YgZsphGDClR4maSoYiEw","Finally got to try this place. It's been on my list for a while but haven't been able to make it in. I'm normally not a huge fan of lobster, but I do admit that the way they…","read more","https://www.yelp.com/biz/slapfish-irvine?hrid=zhH_zoWzOCzAFI9g95jY7w"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/uilrY4VWX_Q0lwSdWk3VnQ/90s.jpg","Avocado Cafe","https://www.yelp.com/biz/avocado-cafe-irvine","137.","Avocado Cafe","https://www.yelp.com/biz/avocado-cafe-irvine","350 reviews","$","Sandwiches, Juice Bars & Smoothies, Breakfast & Brunch","Sandwiches; Juice Bars & Smoothies; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=juicebars; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=breakfast_brunch","6060 Scholarship Dr
Irvine, CA 92612","(949) 752-0523","https://s3-media3.fl.yelpcdn.com/photo/d5Pt8-lQ6MhTfMA0hZO9qg/30s.jpg","Jenna Y.","https://www.yelp.com/user_details?userid=3b1ZEE-h_tca-fWBfNBqtA","Went here for lunch during work. I had the half sandwich/salad combo (Hot pressed Cuban) and it was pretty good. The sandwich was absolutely amazing. Maybe next time, I will go with…","read more","https://www.yelp.com/biz/avocado-cafe-irvine?hrid=e89EGg1MsVD-cyhMQUMNdA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media2.fl.yelpcdn.com/bphoto/gKxlfFBhiOFB03YOEDhQSQ/90s.jpg","Eats Kitchen & Bar","https://www.yelp.com/biz/eats-kitchen-and-bar-irvine-3","138.","Eats Kitchen & Bar","https://www.yelp.com/biz/eats-kitchen-and-bar-irvine-3","341 reviews","$$","Bars, American (New)","Bars; American (New)","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bars; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=newamerican","17900 Jamboree Rd
Irvine, CA 92614","(949) 225-6780","https://s3-media2.fl.yelpcdn.com/photo/4SzO3IvfUUKZtEYDjy8YyQ/30s.jpg","Jessica C.","https://www.yelp.com/user_details?userid=p4DRyveymNt66R5Wzu09OQ","The brunch here is so great! the food is amazing and they have my favorite: All you can drink mimosas!! Such a good price for everything as well. Location is in the Irvine hotel…","read more","https://www.yelp.com/biz/eats-kitchen-and-bar-irvine-3?hrid=T2CncPbiuw0ugvq0F_RcsA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media2.fl.yelpcdn.com/bphoto/b91q9VvVr4Drk2ArPO7e9Q/90s.jpg","Four Sea Restaurant","https://www.yelp.com/biz/four-sea-restaurant-irvine","139.","Four Sea Restaurant","https://www.yelp.com/biz/four-sea-restaurant-irvine","248 reviews","$","Taiwanese, Breakfast & Brunch, Chinese","Taiwanese; Breakfast & Brunch; Chinese","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=taiwanese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chinese","15435 Jeffrey Rd
Irvine, CA 92618","(949) 333-2704","https://s3-media1.fl.yelpcdn.com/photo/YLvhJhcIJXLCY-9qfAyQhw/30s.jpg","Sandy L.","https://www.yelp.com/user_details?userid=_hGHo6j8I5zgZbUhBOaQTw","Yummy food, efficient and friendly service.  I was so happy to find a Taiwanese breakfast joint in Irvine. The line was out the door, but moved quickly. The menu board was easy to…","read more","https://www.yelp.com/biz/four-sea-restaurant-irvine?hrid=KDZOJGg5j5An2PHdE_1Ybw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=130","https://s3-media3.fl.yelpcdn.com/bphoto/BqvcLjjd5FpXYxXmxfymZw/90s.jpg","India Cook House","https://www.yelp.com/biz/india-cook-house-irvine","140.","India Cook House","https://www.yelp.com/biz/india-cook-house-irvine","434 reviews","$$","Indian, Buffets","Indian; Buffets","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=indpak; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=buffets","14130 Culver Dr
Irvine, CA 92604","(949) 857-4858","https://s3-media2.fl.yelpcdn.com/photo/7TfKiqn8xIxg5q9i6Qbrig/30s.jpg","Minh T.","https://www.yelp.com/user_details?userid=CvzUNX0aUtHLN8WzMnoi7Q","Food here is yummy. Came here with some coworkers for lunch buffet. The place is pretty empty for Friday lunch time, but makes it easier to get food, so no complaints. As soon as we…","read more","https://www.yelp.com/biz/india-cook-house-irvine?hrid=G4M93jvYRKUr_-94MKdbWA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media3.fl.yelpcdn.com/bphoto/ijZLTbU1ukogf0_okhyl8w/90s.jpg","Natraj's Tandoori - Irvine South","https://www.yelp.com/biz/natrajs-tandoori-irvine-south-irvine","141.","Natraj’s Tandoori - Irvine South","https://www.yelp.com/biz/natrajs-tandoori-irvine-south-irvine","192 reviews","$","Indian, Pakistani","Indian; Pakistani","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=indpak; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pakistani","","(949) 509-1800","https://s3-media1.fl.yelpcdn.com/photo/nq03A5XjztrG1qVBku0Smg/30s.jpg","Amanpreet S.","https://www.yelp.com/user_details?userid=3HbIUP3C92hm9DmZB_L5cA","Looking for a local Indian food spot and stumbled upon this restaurant. Located in a busy plaza with several other restaurants near by.  Can't speak to the lunch special as we opted…","read more","https://www.yelp.com/biz/natrajs-tandoori-irvine-south-irvine?hrid=qKnj9I2LPFe-Gd7x6wn2bQ"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media4.fl.yelpcdn.com/bphoto/0m7NUjuXxA8ZFQniqUeQQw/90s.jpg","Ray's Pizza","https://www.yelp.com/biz/rays-pizza-irvine","142.","Ray’s Pizza","https://www.yelp.com/biz/rays-pizza-irvine","212 reviews","$","Pizza, Italian","Pizza; Italian","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=italian","4199 Campus Dr
Irvine, CA 92612","(949) 854-5044","https://s3-media1.fl.yelpcdn.com/photo/lybw1WG2Dip3R7UtZOBV5w/30s.jpg","Truong T.","https://www.yelp.com/user_details?userid=lfX4Ay6lYeWQ2kSdAxJaDg","There aren't too many good pizza spots in Irvine, at least not to me.  I've kinda been in a rut just going day to day with mediocrity in terms of pizza.  Then I saw Ray's Pizza…","read more","https://www.yelp.com/biz/rays-pizza-irvine?hrid=I-xz9IsrlATMv7X1D4pn2A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media1.fl.yelpcdn.com/bphoto/M_PuLW9irz6Fys24Pk9TkA/90s.jpg","Agora Churrascaria","https://www.yelp.com/biz/agora-churrascaria-irvine","143.","Agora Churrascaria","https://www.yelp.com/biz/agora-churrascaria-irvine","1426 reviews","$$$","Steakhouses, Brazilian, Barbeque","Steakhouses; Brazilian; Barbeque","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=steak; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=brazilian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=bbq","1830 Main St
Irvine, CA 92614","(949) 222-9910","https://s3-media4.fl.yelpcdn.com/photo/TziSDmUkM0UoV837DtpFhg/30s.jpg","Jimmy C.","https://www.yelp.com/user_details?userid=ry3y7Rtk1sFc9ak6iVb4Fg","I love this place. One of the more legit Brazilian places in Orange County. They have great service and the ambiance is wonderful.  If you are looking for a good Brazilian place,…","read more","https://www.yelp.com/biz/agora-churrascaria-irvine?hrid=2_tE5l-a9tsZwoial0oBew"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media1.fl.yelpcdn.com/bphoto/VgyzdS7MCfO-qOOMF7BKyA/90s.jpg","Fish District","https://www.yelp.com/biz/fish-district-irvine","144.","Fish District","https://www.yelp.com/biz/fish-district-irvine","187 reviews","$$","Asian Fusion, Seafood, Fish & Chips","Asian Fusion; Seafood; Fish & Chips","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=fishnchips","6278 Irvine Blvd
Irvine, CA 92620","(949) 451-6801","https://s3-media1.fl.yelpcdn.com/photo/IO_reyZGFYSfH8DodZp35A/30s.jpg","Yoko L.","https://www.yelp.com/user_details?userid=9oeCBVDSyD0x8xdD7scqAg","I like this place. This is the place that you want fish and don't disappoint you. I like their poke bowl. It is very fresh and I like the source. Salmon Poke bowl is my favorite. I…","read more","https://www.yelp.com/biz/fish-district-irvine?hrid=xJmoTkT2JmdHrCa8cssYVA"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media3.fl.yelpcdn.com/bphoto/bF7SL6XvAyYkNJAmZ3P77Q/90s.jpg","Nalu's Island Grill","https://www.yelp.com/biz/nalus-island-grill-irvine","145.","Nalu’s Island Grill","https://www.yelp.com/biz/nalus-island-grill-irvine","239 reviews","$$","Hawaiian, Seafood","Hawaiian; Seafood","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood","6741 Quail Hill Pkwy
Irvine, CA 92603","(949) 854-8900","https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/d53e550ec367/assets/img/default_avatars/user_30_square.png","Marlyn V.","https://www.yelp.com/user_details?userid=u4j2gFtK5hlp5qIzngZ2rw","yum!!!!! Their Salmon plate SOLD me and ever since it's the only thing I get here, it's delicious!!!  It comes with rice and macaroni. I love every single bite !!!   Come here often…","read more","https://www.yelp.com/biz/nalus-island-grill-irvine?hrid=iPhpGK4Y-9O-7Wbz2vzWOg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media4.fl.yelpcdn.com/bphoto/5edi31juydoccCqSRMVymQ/90s.jpg","Sawleaf Cafe","https://www.yelp.com/biz/sawleaf-cafe-irvine","146.","Sawleaf Cafe","https://www.yelp.com/biz/sawleaf-cafe-irvine","151 reviews","$","Vietnamese, Soup, Sandwiches","Vietnamese; Soup; Sandwiches","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=vietnamese; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=soup; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=sandwiches","13786 Jamboree Rd
Irvine, CA 92602","(714) 417-9028","https://s3-media4.fl.yelpcdn.com/photo/p5QOkvj-cqjyy6yA2lvBgg/30s.jpg","Corey Tess T.","https://www.yelp.com/user_details?userid=MWuVbyBgP4vD24Rc7UH5xw","Banh Mi Sandwich (Lemongrass Chicken) was really good. Vegetarian Tofu Noodle Pho was yummy. I love a lot of sprouts and they give you a lot.   They are located inside the packing…","read more","https://www.yelp.com/biz/sawleaf-cafe-irvine?hrid=3Vx2z9lWGX6FUNWrY2xUBg"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media3.fl.yelpcdn.com/bphoto/zUfwqcdizJ8dYvMjVAJ7pg/90s.jpg","Poke Dot","https://www.yelp.com/biz/poke-dot-irvine","147.","Poke Dot","https://www.yelp.com/biz/poke-dot-irvine","447 reviews","$","Seafood, Hawaiian, Poke","Seafood; Hawaiian; Poke","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=seafood; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=hawaiian; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=poke","17921 MacArthur Blvd
Irvine, CA 92614","(949) 250-5956","https://s3-media1.fl.yelpcdn.com/photo/Vh3e0zvDELbiUVg4QaOtNg/30s.jpg","Xtos S.","https://www.yelp.com/user_details?userid=hSHpMZBEIYf2MoYCWt85Gg","I am a POKE lover and this lace is up in my list :-)  Like most poke places, their meu is pretty straight forward --Base, Protein ingredients, toppings!  Some scoops indeed are small…","read more","https://www.yelp.com/biz/poke-dot-irvine?hrid=mOr8etG0Xhdmvaqz0SJDxw"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media3.fl.yelpcdn.com/bphoto/JC00i7rqgwJQUHs2b6th0w/90s.jpg","Thai Cafe","https://www.yelp.com/biz/thai-cafe-irvine","148.","Thai Cafe","https://www.yelp.com/biz/thai-cafe-irvine","705 reviews","$$","Thai","Thai","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=thai","14715 Jeffrey Rd
Irvine, CA 92618","(949) 559-5382","https://s3-media1.fl.yelpcdn.com/photo/zMmf8rFJb0rQxkX6YPTC-w/30s.jpg","Tom S.","https://www.yelp.com/user_details?userid=TciBElMtUYFl6-yTB5ko7A","Amazing just how quickly an eatery can fall from five stars down to one star. I have not eaten here for a few months and thought obviously there were new owners. The service was…","read more","https://www.yelp.com/biz/thai-cafe-irvine?hrid=tGAk_RyRaI2ox7Kimv2U9A"
"https://www.yelp.com/search?find_loc=Irvine,+CA&start=140","https://s3-media1.fl.yelpcdn.com/bphoto/S9OKfx6saqwcCPCQV-fPtg/90s.jpg","Fresh Brothers","https://www.yelp.com/biz/fresh-brothers-irvine-3","149.","Fresh Brothers","https://www.yelp.com/biz/fresh-brothers-irvine-3","55 reviews","$$","Pizza, Salad, Chicken Wings","Pizza; Salad; Chicken Wings","https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=salad; https://www.yelp.com/search?find_loc=Irvine%2C+CA&cflt=chicken_wings","17655 Harvard Ave
Irvine, CA 92614","(949) 797-9044","https://s3-media3.fl.yelpcdn.com/photo/5Uxid6qVo6MgarLwN-26sg/30s.jpg","Esther H.","https://www.yelp.com/user_details?userid=TEHM7XruB0E16h9SdKF4FQ","Wow! I did not expect the pizza that I ordered - da works - will melt in my mouth!  It tastes so fresh and I am so glad I ordered pizza to deliver after i check yelp reviews!  This…","read more","https://www.yelp.com/biz/fresh-brothers-irvine-3?hrid=3vTkqz3y62gbUQrFwFNnOg"
